5/23/2018,18,48,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.6,N/,9313.94,331,331,StrTrk,29,C,1.5,V,9,398,
5/23/2018,18,49,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.52,N/,9313.93,889,889,StrTrk,29,C,1.5,V,9,399,
5/23/2018,18,50,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.5,N/,9313.92,925,925,StrTrk,28,C,1.5,V,9,400,
5/23/2018,18,53,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.93,856,856,StrTrk,28,C,1.5,V,8,403,
5/23/2018,18,54,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.93,925,925,StrTrk,28,C,1.5,V,9,404,
5/23/2018,18,55,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.52,N/,9313.93,905,905,StrTrk,28,C,1.5,V,9,405,
5/23/2018,18,56,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.52,N/,9313.92,885,885,StrTrk,30,C,1.5,V,9,406,
5/23/2018,18,57,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.5,N/,9313.91,810,810,StrTrk,28,C,1.5,V,9,407,
5/23/2018,18,58,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.49,N/,9313.91,925,925,StrTrk,29,C,1.49,V,9,408,
5/23/2018,18,59,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.52,N/,9313.91,902,902,StrTrk,27,C,1.5,V,9,409,
5/23/2018,19,3,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.51,N/,9313.93,876,876,StrTrk,28,C,1.49,V,9,413,
5/23/2018,19,4,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.51,N/,9313.93,833,833,StrTrk,27,C,1.5,V,9,414,
5/23/2018,19,6,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.51,N/,9313.92,826,826,StrTrk,27,C,1.49,V,8,416,
5/23/2018,19,7,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.5,N/,9313.92,954,954,StrTrk,27,C,1.49,V,9,417,
5/23/2018,19,8,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.49,N/,9313.91,990,990,StrTrk,27,C,1.49,V,8,418,
5/23/2018,19,9,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.5,N/,9313.91,1030,1030,StrTrk,27,C,1.49,V,9,419,
5/23/2018,19,12,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.5,N/,9313.92,1020,1020,StrTrk,27,C,1.49,V,9,422,
5/23/2018,19,20,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.93,882,882,StrTrk,26,C,1.48,V,9,430,
5/23/2018,19,22,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,928,928,StrTrk,26,C,1.49,V,9,432,
5/23/2018,19,24,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,990,990,StrTrk,27,C,1.49,V,9,434,
5/23/2018,19,25,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.93,925,925,StrTrk,26,C,1.48,V,9,435,
5/23/2018,19,27,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.91,1040,1040,StrTrk,27,C,1.48,V,9,437,
5/23/2018,19,28,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.52,N/,9313.91,1066,1066,StrTrk,26,C,1.48,V,9,438,
5/23/2018,19,32,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.55,N/,9313.92,961,961,StrTrk,26,C,1.49,V,9,442,
5/23/2018,19,33,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.88,1112,1112,StrTrk,26,C,1.49,V,9,443,
5/23/2018,19,35,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.93,879,879,StrTrk,26,C,1.49,V,9,445,
5/23/2018,19,36,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.91,843,843,StrTrk,26,C,1.49,V,9,446,
5/23/2018,19,37,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.93,879,879,StrTrk,26,C,1.48,V,9,447,
5/23/2018,19,38,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.55,N/,9313.93,853,853,StrTrk,26,C,1.49,V,9,448,
5/23/2018,19,39,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.56,N/,9313.95,794,794,StrTrk,27,C,1.48,V,9,449,
5/23/2018,19,41,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.58,N/,9313.94,557,557,StrTrk,26,C,1.49,V,9,451,
5/23/2018,19,42,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.58,N/,9313.95,456,456,StrTrk,26,C,1.48,V,9,452,
5/23/2018,19,44,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.59,N/,9313.96,492,492,StrTrk,27,C,1.48,V,9,454,
5/23/2018,19,45,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.93,702,702,StrTrk,25,C,1.48,V,9,455,
5/23/2018,19,46,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.94,695,695,StrTrk,26,C,1.49,V,9,456,
5/23/2018,19,47,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.94,751,751,StrTrk,26,C,1.49,V,9,457,
5/23/2018,19,48,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.54,N/,9313.93,728,728,StrTrk,27,C,1.48,V,9,458,
5/23/2018,19,49,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,839,839,StrTrk,28,C,1.47,V,9,459,
5/23/2018,19,50,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.55,N/,9313.94,843,843,StrTrk,26,C,1.49,V,9,460,
5/23/2018,19,51,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,921,921,StrTrk,26,C,1.48,V,9,461,
5/23/2018,19,52,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.91,981,981,StrTrk,26,C,1.48,V,9,462,
5/23/2018,19,53,10,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,964,964,StrTrk,27,C,1.49,V,9,463,
5/23/2018,19,55,11,EDT KD0AWK-15>CQ,WIDE1-1,WIDE2-2,qAR,W0YC-5!,4458.53,N/,9313.92,951,951,StrTrk,26,C,1.48,V,9,465,
