OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
33,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,2.669,1.387,3.462,4.255,4.276
51,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,25,34,0,0,2.706,1.387,4.257,5.163,14.742
47,13,3,1,1,0,1,0,0,0,0,0,0,0,0,0,28,35,0,0,2.737,1.387,4.657,5.676,5.979
39,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,32,43,0,0,2.717,1.387,3.441,3.963,3.972
48,5,5,2,1,1,1,0,0,0,0,0,1,0,0,0,27,39,37,0,2.737,1.387,4.195,5.488,65.320
33,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,2.781,1.387,3.620,4.517,4.545
38,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,29,43,49,0,2.783,1.382,3.985,4.889,4.947
34,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,32,35,0,0,2.762,1.387,3.358,4.106,4.119
29,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,35,35,47,0,2.681,1.387,3.174,3.952,22.152
29,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,45,0,2.688,1.387,2.493,2.951,3.002
33,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,31,0,45,0,2.678,1.387,3.562,4.402,4.469
34,4,6,3,0,0,0,0,0,0,0,0,1,0,0,0,31,37,0,0,2.674,1.387,3.442,4.371,65.280
28,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,30,39,0,0,2.676,1.387,3.002,3.778,3.805
23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,39,0,0,2.705,1.383,2.514,2.821,2.826
25,10,2,3,0,0,0,0,1,0,0,0,0,0,0,0,30,36,0,0,2.704,1.387,2.966,3.909,7.642
29,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,32,51,0,0,2.676,1.387,3.554,4.350,4.374
34,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,29,45,0,75,2.688,1.387,3.533,4.540,5.685
33,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,41,0,0,2.714,1.387,2.658,3.122,3.142
24,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,31,33,0,0,2.703,1.387,2.708,3.663,3.974
55,8,5,0,2,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,2.735,1.387,4.860,5.738,60.338
