OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177702312                                            
Config info:
LaserDAC,186
FanDAC,255
ToFtoSFRfactor,60
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.800,12.161,0.000,0.017,0.017,0.017,2,0,2,0,0,623
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.820,12.174,0.000,0.093,0.097,0.097,1,0,2,0,0,623
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.820,12.161,0.000,0.017,0.017,0.017,1,0,3,0,0,623
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.820,12.187,0.000,0.034,0.034,0.034,0,0,5,0,0,622
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.830,12.187,0.000,0.058,0.062,0.062,0,0,1,0,0,623
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.860,12.187,0.000,0.092,0.096,0.096,0,0,2,0,0,623
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.161,0.000,0.067,0.068,0.068,1,0,5,0,0,623
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.203,0.000,0.033,0.034,0.034,2,0,0,0,0,623
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.217,0.000,0.050,0.051,0.051,1,0,4,0,0,623
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.187,0.000,0.050,0.051,0.051,0,0,2,0,0,623
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.187,0.000,0.033,0.034,0.034,2,0,0,0,0,623
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.230,0.000,0.067,0.068,0.068,1,0,3,0,0,622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.243,0.000,0.016,0.017,0.017,3,0,4,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.217,0.000,0.033,0.034,0.034,1,0,13,0,0,622
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.259,0.000,0.067,0.068,0.068,2,0,4,0,0,622
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.860,12.259,0.000,0.050,0.051,0.051,0,0,3,0,0,622
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.890,12.259,0.000,0.075,0.078,0.078,0,0,0,0,0,622
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.920,12.259,0.000,0.074,0.078,0.078,3,0,5,0,0,622
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.910,12.259,0.000,0.074,0.078,0.078,2,0,3,0,0,622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.259,0.000,0.000,0.000,0.000,0,0,2,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.910,12.259,0.000,0.033,0.033,0.033,1,0,1,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.259,0.000,0.033,0.033,0.033,0,0,6,0,0,622
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.910,12.315,0.000,0.058,0.061,0.061,0,0,4,0,0,622
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.920,12.286,0.000,0.091,0.095,0.095,1,0,1,0,0,622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.920,12.315,0.000,0.000,0.000,0.000,1,0,7,0,0,622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.920,12.286,0.000,0.000,0.000,0.000,1,0,0,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.920,12.315,0.000,0.032,0.033,0.033,0,0,3,0,0,622
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.910,12.286,0.000,0.082,0.089,0.089,1,0,2,0,0,622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.315,0.000,0.016,0.016,0.016,0,0,0,0,0,622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.342,0.000,0.016,0.016,0.016,0,0,4,0,0,622
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.329,0.000,0.050,0.050,0.050,1,0,1,0,0,622
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.910,12.329,0.000,0.050,0.050,0.050,4,0,8,0,0,621
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0.680,4.810,12.358,0.000,0.059,0.062,0.062,0,0,3,0,0,622
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.770,12.342,0.000,0.076,0.080,0.080,0,0,2,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.770,12.372,0.000,0.034,0.034,0.034,0,0,1,0,0,622
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.770,12.372,0.000,0.069,0.069,0.069,0,0,5,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.770,12.372,0.000,0.017,0.017,0.017,0,0,4,0,0,622
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.770,12.358,0.000,0.034,0.034,0.034,0,0,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.770,12.385,0.000,0.034,0.034,0.034,1,0,4,0,0,621
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0.680,4.630,12.372,0.000,0.097,0.101,0.101,0,0,2,0,0,621
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.670,12.385,0.000,0.078,0.082,0.082,2,0,3,0,0,621
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.700,12.398,0.000,0.103,0.111,0.111,1,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.428,0.000,0.017,0.017,0.017,0,0,6,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.385,0.000,0.017,0.017,0.017,0,0,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.414,0.000,0.035,0.035,0.035,0,0,2,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.414,0.000,0.035,0.035,0.035,1,0,2,0,0,621
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.690,12.428,0.000,0.078,0.082,0.082,0,0,3,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.690,12.428,0.000,0.035,0.035,0.035,0,0,1,0,0,621
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,4.690,12.428,0.000,0.139,0.188,0.189,0,0,1,0,0,621
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.710,12.457,0.000,0.162,0.214,0.214,1,0,6,0,0,621
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.710,12.457,0.000,0.136,0.185,0.185,0,0,3,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.710,12.457,0.000,0.017,0.017,0.017,2,0,3,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.710,12.457,0.000,0.000,0.000,0.000,3,0,2,0,0,621
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.690,4.700,12.470,0.000,0.094,0.098,0.098,1,0,0,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.470,0.000,0.017,0.017,0.017,0,0,4,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.700,12.484,0.000,0.017,0.017,0.017,0,0,2,0,0,621
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0.680,4.540,12.497,0.000,0.179,0.188,0.188,1,0,10,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.540,12.513,0.000,0.036,0.036,0.036,2,0,6,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.540,12.497,0.000,0.000,0.000,0.000,1,0,2,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.540,12.497,0.000,0.036,0.036,0.036,0,0,0,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.540,12.497,0.000,0.000,0.000,0.000,0,0,3,0,0,621
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.690,4.510,12.513,0.000,0.142,0.150,0.150,1,0,4,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.510,12.513,0.000,0.036,0.036,0.036,1,0,2,0,0,621
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.480,12.553,0.000,0.118,0.123,0.123,3,0,4,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.480,12.553,0.000,0.018,0.018,0.018,0,30,5,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.480,12.569,0.000,0.018,0.018,0.018,0,0,5,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.480,12.540,0.000,0.018,0.018,0.018,0,0,2,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.480,12.553,0.000,0.018,0.018,0.018,1,0,6,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.480,12.569,0.000,0.036,0.037,0.037,1,0,5,0,0,620
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0.680,4.420,12.582,0.000,0.064,0.068,0.068,1,0,2,0,0,621
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.410,12.553,0.000,0.064,0.068,0.068,0,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.582,0.000,0.000,0.000,0.000,0,1,2,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.596,0.000,0.018,0.018,0.018,1,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.596,0.000,0.018,0.018,0.018,1,0,4,0,0,621
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.569,0.000,0.074,0.075,0.075,4,0,12,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.582,0.000,0.000,0.000,0.000,0,0,3,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.410,12.596,0.000,0.000,0.000,0.000,0,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.596,0.000,0.000,0.000,0.000,0,27,2,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.410,12.639,0.000,0.018,0.018,0.018,1,2,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.609,0.000,0.037,0.037,0.037,0,0,2,0,0,621
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.410,12.652,0.000,0.101,0.106,0.106,1,0,2,0,0,620
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.625,0.000,0.037,0.037,0.037,1,0,4,0,0,620
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.639,0.000,0.018,0.018,0.018,0,0,3,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.652,0.000,0.000,0.000,0.000,0,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.410,12.668,0.000,0.018,0.018,0.018,0,8,17,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.652,0.000,0.037,0.037,0.037,0,0,2,0,0,620
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.681,0.000,0.018,0.018,0.018,0,0,0,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.681,0.000,0.018,0.018,0.018,0,0,2,0,0,621
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.681,0.000,0.074,0.075,0.075,3,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.695,0.000,0.018,0.018,0.018,1,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.681,0.000,0.000,0.000,0.000,0,1,87,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.695,0.000,0.000,0.000,0.000,0,13,6,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.410,12.724,0.000,0.018,0.018,0.018,1,0,3,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.708,0.000,0.018,0.018,0.018,0,0,4,0,0,621
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.410,12.724,0.000,0.093,0.094,0.094,0,0,2,0,0,621
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.430,12.695,0.000,0.045,0.049,0.049,1,0,1,0,0,621
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.370,12.737,0.000,0.092,0.100,0.100,1,0,3,0,0,620
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.680,4.330,12.737,0.000,0.157,0.213,0.214,0,0,4,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.330,12.737,0.000,0.019,0.019,0.019,1,0,0,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.330,12.767,0.000,0.038,0.038,0.038,1,0,4,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.330,12.767,0.000,0.038,0.038,0.038,0,0,2,0,0,621
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.360,12.737,0.000,0.092,0.100,0.100,0,0,3,0,0,621
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.360,12.751,0.000,0.147,0.200,0.200,1,0,2,0,0,620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.360,12.751,0.000,0.000,0.000,0.000,3,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.360,12.751,0.000,0.000,0.000,0.000,1,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.360,12.780,0.000,0.000,0.000,0.000,1,0,0,1,0,621
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.360,12.793,0.000,0.074,0.075,0.075,2,0,5,0,0,621
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.680,4.280,12.793,0.000,0.066,0.070,0.070,0,0,0,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,4.280,12.807,0.000,0.019,0.019,0.019,1,0,2,0,0,621
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.680,4.210,12.780,0.000,0.106,0.111,0.111,1,0,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.210,12.807,0.000,0.039,0.039,0.039,2,0,3,1,0,621
3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.210,12.807,0.000,0.172,0.227,0.227,0,0,2,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.210,12.836,0.000,0.019,0.019,0.019,1,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.210,12.836,0.000,0.019,0.019,0.019,1,0,3,0,0,621
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.230,12.836,0.000,0.086,0.091,0.091,1,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.230,12.836,0.000,0.019,0.019,0.019,2,0,4,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.230,12.850,0.000,0.019,0.019,0.019,0,0,2,0,0,621
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.240,12.879,0.000,0.067,0.071,0.071,0,0,3,0,0,620
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.240,12.850,0.000,0.077,0.078,0.078,0,0,4,0,0,621
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.240,12.863,0.000,0.151,0.205,0.206,1,0,1,0,0,621
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.200,12.863,0.000,0.048,0.052,0.052,0,0,2,0,0,621
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.879,0.000,0.078,0.079,0.079,1,0,3,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.879,0.000,0.019,0.019,0.019,1,0,1,0,0,620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.879,0.000,0.000,0.000,0.000,0,0,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,4.200,12.879,0.000,0.038,0.039,0.039,1,0,3,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.879,0.000,0.019,0.019,0.019,0,0,1,0,0,621
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.892,0.000,0.058,0.059,0.059,0,0,2,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.892,0.000,0.039,0.039,0.039,1,0,1,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.908,0.000,0.019,0.019,0.019,0,0,1,0,0,621
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.938,0.000,0.039,0.039,0.039,1,0,1,0,0,621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.200,12.908,0.000,0.000,0.000,0.000,1,2,2,0,0,621
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.180,12.922,0.000,0.048,0.052,0.052,0,0,6,0,0,621
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.180,12.938,0.000,0.059,0.059,0.059,0,0,2,0,0,621
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.180,12.938,0.000,0.059,0.059,0.059,0,0,1,0,0,621
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.180,12.938,0.000,0.048,0.052,0.052,1,0,1,0,0,621
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.130,12.938,0.000,0.177,0.186,0.186,1,0,5,0,0,621
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,4.130,12.951,0.000,0.019,0.020,0.020,0,0,2,0,0,621
