OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,131
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,1.384,0.000,0.000,0.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,1.389,0.000,0.000,0.000
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,1.389,0.303,0.514,0.517
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1.833,1.363,0.684,0.741,0.741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,1.388,0.000,0.000,0.000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,1.389,0.143,0.147,0.147
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,1.388,0.454,1.275,1.938
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1.833,1.388,0.092,0.270,0.280
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1.842,1.384,0.385,0.433,0.433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,1.388,0.000,0.000,0.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,1.389,0.000,0.000,0.000
0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,29,37,0,53,1.881,1.389,0.567,1.475,4.026
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,79,0,1.897,1.387,0.268,0.649,0.754
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897,1.388,0.425,0.628,0.631
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.897,1.388,0.276,0.284,0.284
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,1.897,1.384,0.142,0.792,3.320
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1.907,1.388,0.234,0.276,0.276
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.388,0.151,0.742,1.377
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.388,0.137,0.141,0.141
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.388,0.299,1.085,1.722
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.388,0.571,0.967,0.974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,1.388,0.000,0.000,0.000
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,67,0,1.906,1.385,0.553,1.132,1.241
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906,1.388,0.412,0.424,0.424
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906,1.388,0.137,0.141,0.141
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906,1.388,0.275,0.282,0.282
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1.906,1.388,0.170,0.511,0.616
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,1.906,1.388,0.003,0.644,3.154
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1.915,1.388,0.643,0.696,0.696
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915,1.384,0.285,0.483,0.486
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915,1.388,0.137,0.141,0.141
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915,1.388,0.298,1.080,1.714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915,1.388,0.000,0.000,0.000
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1.912,1.389,0.370,0.416,0.416
